e1_stderr,e2_value,e1_value,x0_value,y0_value,gal_sigma_value,e2_stderr,gal_flux_value,y0_stderr,gal_flux_stderr,gal_sigma_stderr,x0_stderr
0.02350826158352284,-0.47871134547848682,0.47335516784727316,1.9273494338666723,2.0731383679793982,2.9499606838089054,0.022607982563098525,99.228561042393935,0.054714424154214222,2.2166801503161597,0.053982106502956442,0.093039448754339824
0.022741996012853243,-0.50552149838465665,0.50391541127354667,1.9762529449730086,1.9267298176755501,3.044087810159823,0.021827661695852235,102.10786627517975,0.058026457988022244,2.4122594801166586,0.058283843171202096,0.10460833608519947
0.024559229675653705,-0.47812911420515503,0.48732059152432572,2.0235550062402416,1.9926034851602279,3.0530641153420595,0.02371494635707707,101.17876681282544,0.059494348878694182,2.4472331107577454,0.059682429150836658,0.10494416804187612
0.023153423505029698,-0.47861955272614259,0.50603135590564818,1.936137596055501,2.0004960623158241,2.8922403074294349,0.022762341284856047,96.486104500864229,0.054582247460547031,2.2199214564400083,0.054885681155348115,0.096639662642801674
0.02219493048947464,-0.51937818763461208,0.48347526154419507,2.1066677363770463,1.9458832823137608,3.0449681529635795,0.020849094356212794,102.07470881714136,0.056514021727267147,2.3141582011419648,0.055829224369288832,0.099716340946948825
0.023225614854521771,-0.50058161783981048,0.48806403238799612,1.8694313823408559,1.931295754717105,2.885997443765199,0.022297035358680706,94.772215987011165,0.055312787059621019,2.1641551855976351,0.054519257549739471,0.095249362354771119
0.022382714724099879,-0.52928384757349667,0.51602230821843786,2.0594650954455633,1.9976403297828207,3.0628222185965157,0.021290441373867378,100.45808154992179,0.060360012578447787,2.4669283001144549,0.060738901237104639,0.1116164956249827
0.023657707644084223,-0.50545900434929292,0.46996883935729894,2.0035220895684702,1.9332194169548695,3.115281387610124,0.022206353615934583,105.59031781890917,0.059562245331590172,2.4763472748480928,0.058754290721525791,0.10321773835244094
0.021918678356338633,-0.51690517278895443,0.51950515824861143,1.9716242049079269,1.9867953349204197,2.9280068191531159,0.021196808357823733,97.744461623964554,0.055928285981471711,2.2815367772320099,0.056241771636901999,0.10176505187184748
0.02231261810046407,-0.48259827945846934,0.5194920096492095,1.9175584190091335,2.0367864021430484,3.0245911728037811,0.02194886437852081,100.65775120777018,0.055719783828112039,2.3320921105652084,0.056948243443549047,0.10209748042465998
0.021162941544312169,-0.50679306520747203,0.53609569057584561,2.0559825736697777,2.0009906573298739,3.0490648204299857,0.020714639010692232,103.26338472195978,0.056221556304885317,2.4229866008347294,0.057789841321228753,0.10688267780097384
0.022449661055883263,-0.52471473506810751,0.48528257329410218,1.7924727037618686,2.0885858079859427,2.9883807012915296,0.021098496122208391,98.960093558088587,0.056870814402704105,2.2555196258388248,0.055882770202946214,0.098341523645806284
0.02246599348680263,-0.49938459291617754,0.49027730835060557,2.053004057744408,2.0770955780057285,3.0983240595578678,0.021403534780450938,104.64059119731556,0.056761082464507485,2.3900546757906853,0.056927939018970398,0.10128157125032121
0.021263968347322672,-0.4595676090878178,0.55475003968310421,1.9139220569779551,2.0533848452545409,3.0719338185247045,0.021665891904763639,103.79766288194402,0.054318246722727614,2.4108223305032208,0.057577762380927058,0.10549780869970865
0.021382475185631775,-0.47886492034705475,0.54052119596450976,1.9848564557748385,2.0349184248669623,3.0858763233365911,0.02131514527818899,106.08502938777477,0.055326208416648551,2.4663619682671798,0.057748171887654957,0.10581882203263994
0.023358879802482854,-0.51452896804973347,0.45987590434165493,2.1713539046610939,1.9146145375754624,3.0013368190184906,0.021750260722920609,100.95925298206282,0.056995340737014094,2.2984717582303076,0.0554654901792868,0.097164836237749103
0.0225094599214931,-0.50171099691954157,0.5150768610931471,2.0375722580684466,1.9180629570401444,3.0090583599328342,0.021839224056419068,100.95964178296016,0.057218753247450571,2.3910408196553345,0.05788962115030629,0.10474306655098159
